Date,HUA_clinecenter,SBUX_clinecenter,TIK_clinecenter,HUA_brandwatch,SBUX_brandwatch,TIK_brandwatch,HUA_clinecenter_21D,HUA_clinecenter_50D,HUA_clinecenter_100D,HUA_clinecenter_200D,SBUX_clinecenter_21D,SBUX_clinecenter_50D,SBUX_clinecenter_100D,SBUX_clinecenter_200D,TIK_clinecenter_21D,TIK_clinecenter_50D,TIK_clinecenter_100D,TIK_clinecenter_200D,HUA_brandwatch_21D,HUA_brandwatch_50D,HUA_brandwatch_100D,HUA_brandwatch_200D,SBUX_brandwatch_21D,SBUX_brandwatch_50D,SBUX_brandwatch_100D,SBUX_brandwatch_200D,TIK_brandwatch_21D,TIK_brandwatch_50D,TIK_brandwatch_100D,TIK_brandwatch_200D
2019-07-16,0.818,2.347,0.882,-0.539,0.614,-1.915,0.580,0.602,0.725,0.707,1.643,1.739,1.506,1.427,1.500,1.640,1.526,1.442,-0.366,-0.681,-0.523,-1.013,-0.364,-0.102,0.267,0.159,1.863,2.234,2.348,2.084
2019-07-17,-0.818,3.780,3.000,-0.691,0.736,0.318,0.532,0.630,0.747,0.703,1.582,1.702,1.473,1.428,1.537,1.679,1.554,1.440,-0.387,-0.663,-0.514,-1.026,-0.376,-0.114,0.257,0.167,2.097,2.292,2.391,2.107
2019-07-18,-1.292,3.250,1.522,-0.103,0.527,0.250,0.561,0.680,0.780,0.696,1.481,1.685,1.435,1.421,1.585,1.675,1.546,1.436,-0.378,-0.642,-0.522,-1.040,-0.430,-0.121,0.247,0.171,2.196,2.285,2.408,2.117
2019-07-19,-0.089,1.935,1.875,-1.994,0.508,3.545,0.605,0.723,0.798,0.692,1.421,1.646,1.436,1.418,1.649,1.644,1.531,1.436,-0.379,-0.631,-0.538,-1.057,-0.469,-0.128,0.249,0.182,2.369,2.306,2.428,2.133
2019-07-20,2.742,2.778,2.273,-1.480,0.969,4.202,0.611,0.756,0.813,0.686,1.439,1.626,1.450,1.419,1.627,1.685,1.512,1.433,-0.287,-0.587,-0.519,-1.064,-0.503,-0.123,0.258,0.184,2.288,2.319,2.401,2.136
2019-07-21,0.926,0.000,1.923,-0.661,1.206,4.087,0.610,0.741,0.801,0.660,1.461,1.622,1.448,1.399,1.519,1.610,1.491,1.428,-0.196,-0.538,-0.506,-1.072,-0.566,-0.135,0.259,0.182,2.117,2.295,2.367,2.128
2019-07-22,0.538,0.893,3.421,-1.238,1.467,1.989,0.587,0.758,0.789,0.654,1.556,1.699,1.449,1.394,1.540,1.596,1.477,1.424,-0.173,-0.518,-0.501,-1.079,-0.583,-0.139,0.254,0.170,1.976,2.277,2.332,2.112
2019-07-23,1.496,3.095,2.500,-1.450,-0.478,1.857,0.556,0.793,0.820,0.644,1.623,1.758,1.470,1.393,1.432,1.528,1.453,1.407,-0.178,-0.463,-0.488,-1.085,-0.692,-0.156,0.239,0.142,1.931,2.296,2.312,2.112
2019-07-24,0.361,2.879,2.143,-1.403,-1.343,3.022,0.575,0.780,0.834,0.628,1.539,1.754,1.444,1.378,1.446,1.508,1.421,1.405,-0.200,-0.439,-0.496,-1.086,-0.768,-0.175,0.256,0.126,1.916,2.289,2.282,2.117
2019-07-25,0.172,2.500,-0.556,-0.691,-0.036,4.231,0.496,0.847,0.849,0.632,1.521,1.773,1.452,1.378,1.423,1.479,1.413,1.395,-0.217,-0.407,-0.512,-1.089,-0.797,-0.188,0.267,0.146,1.898,2.219,2.263,2.109
2019-07-26,0.000,2.200,0.217,-0.711,-2.690,3.608,0.534,0.853,0.867,0.637,1.441,1.759,1.451,1.376,1.568,1.550,1.432,1.406,-0.238,-0.400,-0.519,-1.094,-0.881,-0.186,0.274,0.158,1.884,2.146,2.261,2.092
2019-07-27,0.769,2.368,-0.556,-0.558,-2.079,2.664,0.602,0.849,0.884,0.636,1.537,1.738,1.448,1.371,1.592,1.606,1.432,1.419,-0.302,-0.386,-0.522,-1.103,-0.757,-0.110,0.319,0.181,1.883,2.139,2.260,2.081
2019-07-28,0.556,1.000,1.000,-0.160,-0.760,2.175,0.577,0.853,0.897,0.628,1.539,1.749,1.448,1.368,1.755,1.687,1.465,1.422,-0.304,-0.384,-0.528,-1.118,-0.614,-0.070,0.352,0.200,1.843,2.155,2.260,2.080
2019-07-29,-0.556,3.125,3.750,-1.364,0.258,0.536,0.543,0.855,0.903,0.639,1.469,1.776,1.458,1.370,1.741,1.667,1.485,1.421,-0.332,-0.387,-0.527,-1.119,-0.561,-0.082,0.369,0.200,1.846,2.157,2.286,2.086
2019-07-30,1.528,-0.918,2.200,-0.928,-0.142,1.295,0.541,0.871,0.930,0.658,1.450,1.764,1.437,1.354,1.610,1.615,1.478,1.402,-0.329,-0.356,-0.521,-1.117,-0.549,-0.130,0.347,0.190,1.992,2.208,2.327,2.091
2019-07-31,1.701,-2.727,0.556,-0.637,0.101,2.620,0.496,0.821,0.907,0.657,1.652,1.812,1.483,1.357,1.539,1.628,1.488,1.389,-0.350,-0.316,-0.511,-1.114,-0.426,-0.114,0.345,0.193,2.031,2.266,2.352,2.088
2019-08-01,2.434,1.970,1.875,2.829,0.142,1.766,0.474,0.778,0.878,0.648,1.866,1.867,1.542,1.364,1.531,1.584,1.493,1.392,-0.306,-0.262,-0.520,-1.118,-0.396,-0.084,0.351,0.196,2.014,2.308,2.342,2.087
2019-08-02,-0.519,-0.400,1.316,0.751,-3.554,1.821,0.451,0.776,0.859,0.644,1.975,1.846,1.540,1.356,1.521,1.607,1.500,1.385,-0.488,-0.288,-0.550,-1.134,-0.392,-0.072,0.352,0.198,2.054,2.363,2.330,2.089
2019-08-03,-0.185,2.143,1.923,2.575,-3.504,0.180,0.492,0.776,0.867,0.655,2.159,1.847,1.567,1.348,1.379,1.666,1.521,1.372,-0.600,-0.302,-0.560,-1.130,-0.183,-0.010,0.391,0.215,2.111,2.376,2.334,2.084
2019-08-04,0.926,0.000,-3.000,0.394,-0.440,-1.094,0.586,0.809,0.886,0.656,2.112,1.827,1.575,1.351,1.466,1.620,1.520,1.362,-0.780,-0.367,-0.613,-1.147,0.037,0.079,0.419,0.228,2.195,2.383,2.342,2.083
2019-08-05,0.676,2.292,3.235,0.370,0.849,1.975,0.575,0.821,0.867,0.653,2.273,1.870,1.598,1.365,1.674,1.664,1.556,1.381,-0.842,-0.378,-0.639,-1.158,0.152,0.111,0.421,0.231,2.395,2.449,2.356,2.096
2019-08-06,-0.200,1.061,1.667,-0.968,0.375,2.992,0.579,0.790,0.852,0.647,2.257,1.878,1.598,1.356,1.648,1.616,1.560,1.364,-0.875,-0.393,-0.658,-1.166,0.147,0.097,0.414,0.232,2.500,2.447,2.305,2.099
2019-08-07,-0.204,1.667,4.000,-0.503,-0.398,2.401,0.567,0.847,0.873,0.650,2.076,1.871,1.620,1.344,1.712,1.631,1.581,1.356,-0.870,-0.412,-0.671,-1.179,0.124,0.108,0.413,0.228,2.523,2.422,2.259,2.096
2019-08-08,-0.376,1.970,2.857,-0.137,-0.297,3.885,0.656,0.889,0.896,0.649,1.873,1.850,1.632,1.328,1.442,1.598,1.571,1.335,-0.945,-0.404,-0.680,-1.191,0.162,0.157,0.419,0.227,2.473,2.408,2.226,2.103
2019-08-09,0.040,2.321,1.429,-0.052,-0.208,1.837,0.655,0.864,0.920,0.656,1.792,1.798,1.635,1.305,1.461,1.557,1.531,1.309,-1.100,-0.424,-0.680,-1.205,0.148,0.182,0.413,0.226,2.375,2.418,2.174,2.100
2019-08-10,2.736,3.235,0.000,0.429,-0.357,0.611,0.653,0.831,0.939,0.667,1.694,1.775,1.620,1.283,1.365,1.598,1.505,1.297,-1.204,-0.439,-0.657,-1.216,0.118,0.227,0.420,0.222,2.247,2.479,2.170,2.102
2019-08-12,0.432,2.000,2.368,-0.173,0.858,1.122,0.533,0.752,0.913,0.666,1.702,1.762,1.600,1.263,1.535,1.605,1.494,1.304,-1.228,-0.479,-0.664,-1.226,0.157,0.283,0.425,0.224,2.388,2.561,2.169,2.105
2019-08-13,-0.104,2.297,1.154,-1.351,-0.836,1.042,0.543,0.735,0.910,0.661,1.719,1.716,1.567,1.238,1.525,1.598,1.490,1.291,-1.148,-0.506,-0.679,-1.233,0.115,0.307,0.402,0.221,2.521,2.604,2.167,2.109
2019-08-14,1.897,1.333,2.778,-1.905,-2.072,1.547,0.650,0.749,0.925,0.656,1.698,1.677,1.557,1.221,1.613,1.566,1.503,1.289,-1.102,-0.529,-0.674,-1.240,0.170,0.338,0.404,0.225,2.629,2.631,2.168,2.111
2019-08-15,-1.304,2.500,1.667,-1.761,-1.953,2.646,0.653,0.749,0.888,0.641,1.740,1.630,1.562,1.210,1.632,1.527,1.469,1.282,-1.034,-0.522,-0.661,-1.242,0.261,0.379,0.433,0.234,2.720,2.623,2.164,2.114
2019-08-16,0.965,0.833,2.500,-1.142,-1.799,3.934,0.819,0.746,0.904,0.642,1.645,1.513,1.563,1.188,1.687,1.508,1.458,1.271,-0.931,-0.495,-0.673,-1.241,0.354,0.398,0.441,0.245,2.642,2.642,2.148,2.115
2019-08-18,1.429,4.200,0.714,-2.054,-0.091,3.581,0.854,0.720,0.892,0.637,1.746,1.472,1.561,1.180,1.700,1.481,1.432,1.259,-0.860,-0.479,-0.677,-1.245,0.458,0.426,0.461,0.258,2.452,2.637,2.120,2.101
2019-08-19,0.236,2.419,2.857,-0.599,0.944,1.839,0.827,0.709,0.875,0.630,1.608,1.414,1.547,1.150,1.666,1.504,1.433,1.265,-0.742,-0.412,-0.679,-1.240,0.472,0.432,0.467,0.258,2.345,2.581,2.101,2.100
2019-08-20,-0.145,-0.472,0.714,-0.746,0.333,2.231,0.890,0.714,0.876,0.620,1.537,1.395,1.548,1.133,1.715,1.453,1.393,1.241,-0.705,-0.418,-0.691,-1.244,0.464,0.450,0.464,0.243,2.457,2.537,2.110,2.108
2019-08-21,-0.604,2.727,1.000,-1.303,0.513,3.594,0.991,0.734,0.887,0.629,1.681,1.481,1.564,1.131,1.611,1.465,1.402,1.239,-0.622,-0.414,-0.655,-1.249,0.464,0.425,0.467,0.233,2.492,2.527,2.113,2.101
2019-08-22,0.595,3.333,0.714,-1.373,2.444,2.126,1.105,0.731,0.886,0.635,1.735,1.491,1.579,1.112,1.623,1.475,1.434,1.233,-0.543,-0.415,-0.644,-1.249,0.487,0.432,0.458,0.219,2.474,2.493,2.113,2.086
2019-08-23,1.231,1.757,0.385,0.300,0.736,2.260,1.185,0.762,0.860,0.626,1.760,1.502,1.565,1.093,1.589,1.514,1.419,1.230,-0.406,-0.404,-0.630,-1.238,0.401,0.477,0.414,0.189,2.513,2.489,2.119,2.085
2019-08-24,1.957,4.259,1.667,-1.000,0.233,2.604,1.167,0.733,0.862,0.625,1.813,1.507,1.543,1.083,1.642,1.561,1.434,1.238,-0.433,-0.411,-0.636,-1.239,0.298,0.551,0.401,0.174,2.476,2.503,2.106,2.092
2019-08-25,0.333,3.462,-1.667,-1.596,0.827,3.018,1.250,0.712,0.827,0.613,1.792,1.465,1.521,1.064,1.597,1.589,1.436,1.229,-0.375,-0.406,-0.647,-1.230,0.191,0.580,0.397,0.170,2.329,2.524,2.096,2.091
2019-08-27,1.780,1.154,3.750,-1.216,1.111,1.943,1.258,0.749,0.819,0.624,1.714,1.440,1.522,1.038,1.819,1.653,1.461,1.235,-0.315,-0.408,-0.652,-1.228,0.155,0.530,0.391,0.170,2.215,2.486,2.083,2.087
2019-08-29,0.714,3.387,1.364,-0.908,1.988,3.099,1.163,0.760,0.813,0.630,1.715,1.428,1.544,1.028,1.784,1.641,1.450,1.225,-0.259,-0.408,-0.656,-1.211,0.156,0.499,0.400,0.164,2.277,2.471,2.110,2.092
2019-08-30,0.747,1.957,2.692,-0.316,0.734,4.183,1.175,0.749,0.821,0.638,1.691,1.408,1.545,1.015,1.883,1.631,1.447,1.223,-0.237,-0.423,-0.641,-1.204,0.056,0.470,0.387,0.150,2.293,2.460,2.126,2.087
2019-08-31,-0.455,-2.742,3.000,-0.866,-0.115,3.475,1.172,0.743,0.820,0.640,1.710,1.365,1.529,1.011,1.755,1.594,1.437,1.213,-0.237,-0.382,-0.643,-1.203,-0.042,0.469,0.361,0.147,2.202,2.432,2.123,2.075
2019-09-01,1.667,-2.593,-1.667,-2.072,0.398,1.360,1.204,0.777,0.818,0.648,1.960,1.443,1.556,1.028,1.667,1.589,1.407,1.202,-0.186,-0.343,-0.654,-1.179,-0.138,0.485,0.353,0.145,2.185,2.408,2.092,2.071
2019-09-03,-0.397,0.275,3.261,-3.389,-0.590,1.831,1.078,0.761,0.802,0.648,2.155,1.444,1.603,1.041,1.885,1.656,1.438,1.215,-0.036,-0.327,-0.658,-1.152,-0.126,0.512,0.323,0.144,2.320,2.421,2.081,2.077
2019-09-04,0.000,0.256,-0.577,-2.249,-0.821,-0.854,1.075,0.742,0.810,0.647,2.142,1.465,1.629,1.037,1.650,1.585,1.438,1.204,0.223,-0.304,-0.650,-1.139,-0.022,0.564,0.307,0.145,2.456,2.448,2.100,2.079
2019-09-05,0.229,3.406,3.571,-0.066,0.461,3.561,1.186,0.719,0.822,0.627,2.174,1.462,1.617,1.031,1.820,1.591,1.466,1.214,0.402,-0.300,-0.671,-1.145,0.053,0.580,0.314,0.148,2.712,2.522,2.149,2.100
2019-09-06,0.631,2.355,2.143,1.504,-0.035,3.931,1.152,0.774,0.835,0.618,1.996,1.394,1.577,1.017,1.854,1.565,1.454,1.204,0.407,-0.308,-0.703,-1.154,0.009,0.575,0.296,0.150,2.660,2.490,2.158,2.088
2019-09-07,2.143,1.842,3.000,-0.384,0.324,3.298,1.190,0.784,0.837,0.614,1.937,1.363,1.558,1.009,1.735,1.528,1.441,1.196,0.304,-0.373,-0.734,-1.173,0.054,0.593,0.312,0.152,2.499,2.463,2.155,2.075
2019-09-09,1.962,2.222,3.182,-0.480,-0.160,3.469,1.163,0.797,0.835,0.606,1.953,1.326,1.531,1.003,1.554,1.475,1.411,1.187,0.314,-0.396,-0.750,-1.183,0.095,0.619,0.305,0.152,2.446,2.462,2.144,2.066
2019-09-10,2.179,0.500,2.826,0.397,0.008,1.002,1.028,0.847,0.835,0.602,1.975,1.274,1.495,0.984,1.442,1.412,1.404,1.177,0.319,-0.364,-0.771,-1.194,0.109,0.636,0.315,0.161,2.371,2.462,2.132,2.055
2019-09-11,1.712,2.963,2.778,0.358,0.377,-0.061,1.050,0.865,0.841,0.596,1.985,1.245,1.520,0.978,1.422,1.428,1.407,1.175,0.211,-0.365,-0.790,-1.209,0.154,0.629,0.305,0.162,2.406,2.489,2.142,2.057
2019-09-12,0.844,1.301,0.000,0.420,0.200,1.330,1.058,0.881,0.844,0.596,1.873,1.184,1.514,0.959,1.401,1.417,1.387,1.170,0.188,-0.403,-0.804,-1.226,0.232,0.615,0.297,0.157,2.490,2.531,2.158,2.071
2019-09-13,1.562,0.918,3.889,0.188,0.769,4.194,0.942,0.874,0.864,0.595,1.780,1.225,1.496,0.949,1.441,1.417,1.408,1.175,0.114,-0.445,-0.836,-1.241,0.270,0.627,0.321,0.160,2.634,2.549,2.144,2.077
2019-09-17,1.988,2.553,-1.471,0.991,0.345,2.967,0.790,0.870,0.861,0.588,1.795,1.274,1.505,0.949,1.420,1.339,1.395,1.165,0.066,-0.451,-0.867,-1.257,0.329,0.638,0.331,0.155,2.668,2.482,2.129,2.066
2019-09-18,1.786,3.873,1.250,0.357,0.994,3.220,0.637,0.862,0.858,0.574,1.795,1.274,1.505,0.937,1.508,1.371,1.424,1.179,-0.054,-0.474,-0.893,-1.272,0.429,0.653,0.320,0.150,2.751,2.440,2.113,2.062
2019-09-19,2.265,3.852,0.000,1.499,0.640,2.936,0.532,0.821,0.867,0.573,1.597,1.199,1.499,0.908,1.544,1.358,1.411,1.179,-0.145,-0.484,-0.884,-1.283,0.480,0.648,0.290,0.151,2.753,2.388,2.103,2.057
2019-09-20,0.867,2.869,1.500,-0.271,-1.432,1.492,0.453,0.847,0.874,0.560,1.429,1.182,1.479,0.886,1.522,1.378,1.411,1.193,-0.336,-0.514,-0.908,-1.294,0.483,0.634,0.284,0.147,2.727,2.328,2.063,2.053
2019-09-21,3.696,3.824,0.714,0.229,-2.007,-0.476,0.503,0.887,0.868,0.546,1.244,1.134,1.460,0.878,1.490,1.333,1.426,1.190,-0.397,-0.553,-0.908,-1.301,0.550,0.686,0.293,0.153,2.711,2.275,2.021,2.057
2019-09-22,0.500,1.818,3.000,-0.347,0.067,0.613,0.255,0.850,0.843,0.528,0.904,1.130,1.415,0.854,1.490,1.346,1.439,1.197,-0.426,-0.618,-0.906,-1.309,0.599,0.721,0.313,0.158,2.905,2.307,2.022,2.072
2019-09-23,-0.213,1.176,3.000,-0.040,1.129,3.248,0.216,0.881,0.865,0.536,0.757,1.143,1.375,0.853,1.404,1.314,1.413,1.191,-0.426,-0.639,-0.923,-1.316,0.577,0.734,0.309,0.141,3.053,2.376,2.031,2.081
2019-09-24,0.952,2.895,3.462,-0.444,-0.106,3.434,0.269,0.918,0.880,0.529,0.765,1.158,1.387,0.859,1.350,1.257,1.382,1.185,-0.362,-0.658,-0.925,-1.330,0.533,0.748,0.294,0.117,2.933,2.380,2.034,2.071
2019-09-25,0.690,2.353,0.000,-0.303,-1.320,2.280,0.247,0.941,0.907,0.529,0.698,1.146,1.368,0.850,1.199,1.243,1.356,1.176,-0.385,-0.672,-0.927,-1.335,0.626,0.775,0.301,0.115,2.754,2.365,2.031,2.059
2019-09-26,0.217,2.500,1.154,0.187,-2.138,3.101,0.255,0.952,0.929,0.533,0.766,1.140,1.366,0.847,1.260,1.304,1.381,1.185,-0.396,-0.667,-0.937,-1.345,0.646,0.820,0.310,0.117,2.728,2.415,2.050,2.059
2019-09-27,-0.972,1.512,2.895,1.077,0.653,4.195,0.208,0.990,0.937,0.530,0.801,1.110,1.375,0.828,1.278,1.341,1.384,1.185,-0.468,-0.685,-0.935,-1.353,0.788,0.824,0.331,0.122,2.670,2.446,2.063,2.056
2019-09-28,-0.455,0.000,-1.667,2.054,1.589,4.691,0.357,0.994,0.964,0.526,0.914,1.153,1.377,0.822,1.266,1.348,1.372,1.181,-0.559,-0.706,-0.950,-1.366,0.980,0.804,0.337,0.112,2.562,2.437,2.013,2.043
2019-09-29,2.333,0.926,3.000,1.508,0.750,4.529,0.367,0.979,0.988,0.520,1.009,1.218,1.402,0.817,1.475,1.402,1.414,1.203,-0.661,-0.778,-0.975,-1.393,1.116,0.786,0.315,0.102,2.480,2.376,2.000,2.023
2019-09-30,-0.500,-0.345,4.286,0.050,-0.451,2.458,0.299,0.942,0.963,0.509,1.067,1.235,1.421,0.829,1.479,1.393,1.384,1.195,-0.767,-0.811,-1.016,-1.416,1.160,0.776,0.303,0.094,2.438,2.297,1.979,2.002
2019-10-01,1.444,1.129,-0.357,-0.666,0.909,0.565,0.428,0.957,0.980,0.510,1.189,1.286,1.451,0.836,1.349,1.377,1.324,1.180,-0.851,-0.818,-1.038,-1.433,1.102,0.792,0.292,0.093,2.373,2.292,1.976,1.987
2019-10-02,1.562,2.174,-0.806,-0.165,1.192,2.174,0.470,0.964,0.953,0.500,1.162,1.323,1.448,0.834,1.515,1.420,1.359,1.188,-0.876,-0.858,-1.041,-1.442,1.039,0.760,0.278,0.080,2.404,2.301,1.994,1.989
2019-10-03,-0.870,2.674,0.833,-0.370,0.124,1.893,0.404,0.912,0.952,0.487,1.173,1.326,1.426,0.821,1.596,1.449,1.410,1.196,-0.948,-0.899,-1.067,-1.452,1.007,0.730,0.272,0.072,2.422,2.264,1.972,1.985
2019-10-04,2.647,0.714,2.407,-1.886,0.961,1.747,0.466,0.914,0.952,0.490,1.035,1.318,1.418,0.812,1.595,1.503,1.436,1.202,-0.848,-0.924,-1.085,-1.462,1.034,0.731,0.276,0.071,2.464,2.163,1.940,1.981
2019-10-05,1.875,0.625,2.333,-0.118,2.015,1.699,0.399,0.898,0.925,0.481,1.056,1.370,1.427,0.821,1.613,1.530,1.437,1.203,-0.706,-0.930,-1.088,-1.456,1.021,0.717,0.267,0.070,2.490,2.097,1.937,1.975
2019-10-06,-1.600,-0.652,0.833,-1.133,0.984,4.360,0.352,0.903,0.915,0.456,0.908,1.413,1.443,0.823,1.581,1.544,1.441,1.204,-0.761,-0.956,-1.109,-1.463,1.007,0.682,0.264,0.057,2.504,2.044,1.933,1.973
2019-10-07,-1.618,1.216,3.462,-0.824,2.010,4.910,0.363,0.976,0.937,0.455,1.001,1.472,1.467,0.827,1.527,1.506,1.452,1.207,-0.815,-0.936,-1.126,-1.469,1.055,0.644,0.266,0.055,2.449,1.930,1.904,1.958
2019-10-08,-1.239,2.568,0.366,-1.538,2.453,4.700,0.385,1.047,0.954,0.445,0.948,1.465,1.468,0.814,1.348,1.412,1.430,1.200,-0.872,-0.875,-1.133,-1.472,0.960,0.614,0.277,0.050,2.349,1.861,1.878,1.939
2019-10-09,-0.413,-0.294,2.000,-1.549,2.048,3.264,0.586,1.075,0.975,0.452,0.826,1.438,1.463,0.792,1.439,1.382,1.455,1.216,-0.822,-0.850,-1.126,-1.467,0.852,0.568,0.276,0.039,2.220,1.778,1.870,1.926
2019-10-10,0.620,0.319,-0.455,-2.512,0.707,2.399,0.659,1.085,0.974,0.455,0.878,1.418,1.495,0.794,1.360,1.382,1.448,1.216,-0.830,-0.851,-1.112,-1.458,0.797,0.498,0.258,0.026,2.188,1.731,1.878,1.915
2019-10-11,1.900,-1.000,0.833,-1.549,-0.011,1.151,0.763,1.101,0.953,0.451,0.863,1.438,1.518,0.796,1.397,1.441,1.487,1.227,-0.783,-0.819,-1.113,-1.446,0.840,0.471,0.246,0.023,2.228,1.705,1.880,1.898
2019-10-13,-1.500,-3.333,0.714,-0.381,-0.993,3.601,0.885,1.026,0.933,0.445,0.892,1.494,1.559,0.807,1.358,1.410,1.492,1.235,-0.657,-0.800,-1.107,-1.442,0.873,0.488,0.265,0.029,2.337,1.706,1.879,1.895
2019-10-14,-0.333,-1.250,1.190,-0.338,-0.380,3.703,1.102,1.063,0.926,0.447,1.006,1.613,1.618,0.828,1.497,1.408,1.506,1.242,-0.622,-0.850,-1.137,-1.442,0.904,0.483,0.287,0.033,2.278,1.655,1.849,1.890
2019-10-15,0.909,1.341,1.857,1.289,0.202,0.744,1.238,1.065,0.901,0.440,1.062,1.651,1.649,0.843,1.547,1.383,1.506,1.237,-0.681,-0.876,-1.149,-1.444,0.907,0.495,0.298,0.046,2.198,1.603,1.828,1.882
2019-10-16,0.495,1.471,0.294,-0.921,1.846,-0.338,1.218,1.041,0.893,0.431,1.157,1.680,1.637,0.826,1.458,1.362,1.483,1.239,-0.822,-0.947,-1.189,-1.459,0.935,0.502,0.300,0.055,2.270,1.622,1.865,1.883
2019-10-17,0.857,3.788,1.296,-0.538,-0.908,1.743,1.260,1.037,0.878,0.430,1.248,1.700,1.589,0.816,1.444,1.333,1.510,1.253,-0.784,-0.963,-1.207,-1.463,0.911,0.478,0.288,0.049,2.326,1.682,1.902,1.887
2019-10-18,-0.769,3.235,1.522,-1.327,0.848,1.875,1.295,1.039,0.873,0.426,1.189,1.648,1.566,0.790,1.390,1.340,1.531,1.259,-0.764,-0.897,-1.240,-1.472,1.005,0.508,0.306,0.054,2.284,1.699,1.925,1.888
2019-10-19,2.143,3.889,2.647,-0.828,4.675,1.939,1.319,1.040,0.885,0.426,1.041,1.668,1.512,0.774,1.344,1.393,1.529,1.260,-0.709,-0.873,-1.261,-1.474,1.000,0.484,0.308,0.049,2.223,1.734,1.924,1.889
2019-10-20,-0.238,2.000,2.727,-0.091,4.446,2.961,1.387,0.958,0.851,0.427,0.999,1.628,1.461,0.755,1.265,1.324,1.517,1.263,-0.668,-0.857,-1.285,-1.472,0.776,0.352,0.264,0.030,2.129,1.749,1.913,1.876
2019-10-21,0.909,2.143,3.077,-0.713,1.676,3.651,1.536,0.991,0.853,0.424,0.925,1.580,1.425,0.745,1.101,1.308,1.488,1.269,-0.771,-0.861,-1.321,-1.474,0.620,0.250,0.216,0.014,1.933,1.710,1.902,1.867
2019-10-22,2.200,2.222,1.562,-1.722,-1.665,1.097,1.580,0.943,0.843,0.420,0.997,1.578,1.366,0.731,1.020,1.284,1.462,1.266,-0.880,-0.887,-1.342,-1.476,0.528,0.213,0.182,0.006,1.812,1.668,1.888,1.853
2019-10-23,2.333,0.556,3.125,-1.184,-0.418,1.204,1.572,0.889,0.829,0.405,1.007,1.604,1.314,0.725,1.012,1.268,1.456,1.270,-0.864,-0.896,-1.346,-1.464,0.641,0.251,0.189,0.028,1.954,1.680,1.886,1.853
2019-10-24,0.179,2.391,0.890,-1.678,0.520,2.547,1.540,0.866,0.830,0.389,1.072,1.660,1.284,0.715,0.870,1.260,1.408,1.263,-0.855,-0.905,-1.348,-1.459,0.748,0.302,0.179,0.031,2.061,1.748,1.903,1.856
2019-10-25,0.429,-0.205,0.814,1.723,0.689,2.776,1.630,0.892,0.837,0.383,1.069,1.683,1.251,0.707,0.958,1.263,1.395,1.269,-0.830,-0.858,-1.355,-1.450,0.782,0.303,0.176,0.029,2.068,1.793,1.904,1.849
2019-10-26,1.250,1.154,2.778,1.108,0.702,2.296,1.668,0.896,0.833,0.387,1.175,1.693,1.241,0.708,1.066,1.280,1.363,1.268,-0.914,-0.904,-1.391,-1.467,0.795,0.252,0.171,0.027,2.163,1.813,1.882,1.847
2019-10-27,0.882,-2.500,1.667,-1.269,1.711,2.003,1.711,0.858,0.834,0.370,1.168,1.670,1.226,0.713,1.076,1.224,1.339,1.266,-1.002,-0.964,-1.425,-1.480,0.667,0.220,0.192,0.027,2.275,1.777,1.862,1.843
2019-10-28,-1.364,1.304,-0.294,-2.281,2.004,3.194,1.632,0.842,0.811,0.350,1.463,1.761,1.242,0.720,1.151,1.219,1.343,1.270,-0.940,-0.990,-1.424,-1.482,0.571,0.135,0.202,0.024,2.358,1.741,1.822,1.837
2019-10-29,-1.173,0.106,-0.294,-2.024,0.011,2.815,1.640,0.877,0.814,0.341,1.554,1.792,1.231,0.734,1.214,1.290,1.346,1.278,-0.905,-0.995,-1.427,-1.482,0.506,0.050,0.202,0.013,2.284,1.752,1.795,1.823
2019-10-30,3.000,0.000,2.273,-0.474,0.183,1.984,1.718,0.925,0.826,0.342,1.634,1.771,1.246,0.740,1.350,1.341,1.359,1.291,-0.814,-1.042,-1.437,-1.480,0.520,0.048,0.199,0.014,2.177,1.776,1.798,1.804
2019-10-31,1.119,0.802,0.333,-1.721,0.892,2.590,1.588,0.896,0.802,0.326,1.739,1.759,1.289,0.744,1.407,1.343,1.353,1.287,-0.807,-1.098,-1.463,-1.488,0.526,0.018,0.174,0.019,2.189,1.826,1.813,1.787
2019-11-01,2.789,0.000,0.333,-1.535,1.602,3.245,1.619,0.891,0.772,0.317,1.841,1.753,1.308,0.736,1.477,1.354,1.356,1.294,-0.852,-1.096,-1.462,-1.482,0.450,0.031,0.128,0.015,2.112,1.846,1.810,1.773
2019-11-02,4.474,-0.385,0.000,1.103,0.687,3.450,1.438,0.873,0.728,0.296,1.952,1.736,1.326,0.739,1.491,1.347,1.365,1.291,-0.884,-1.105,-1.467,-1.488,0.361,-0.008,0.073,0.009,1.973,1.825,1.820,1.759
2019-11-03,3.056,-0.938,3.636,0.366,-0.334,2.349,1.186,0.824,0.689,0.264,2.079,1.715,1.348,0.754,1.661,1.397,1.357,1.296,-1.013,-1.179,-1.504,-1.498,0.335,-0.006,0.052,0.010,1.660,1.801,1.820,1.748
2019-11-04,2.521,-0.068,2.241,-1.578,-0.320,2.026,1.130,0.817,0.660,0.226,2.282,1.795,1.382,0.771,1.666,1.386,1.326,1.292,-1.136,-1.215,-1.538,-1.496,0.365,-0.019,0.077,0.017,1.472,1.794,1.823,1.747
